return_id,order_id,order_item_id,return_date,return_reason,refund_amount,refund_status,refund_date,batch_date
7282,49314,148014,2024-04-16 21:33:08,Damaged item,18966.19,approved,2024-04-22 21:33:08,full_load
7283,49317,148022,2023-02-09 02:45:09,Size issue,3255.42,approved,2023-02-12 02:45:09,full_load
7284,49334,148074,2023-04-28 15:32:36,Changed mind,904.04,processed,2023-05-02 15:32:36,full_load
7285,49336,148082,2023-09-29 20:05:19,Changed mind,116476.83,processed,2023-10-02 20:05:19,full_load
7286,49336,148083,2023-09-18 20:05:19,Damaged item,11225.6,processed,2023-09-21 20:05:19,full_load
7287,49337,148087,2024-01-24 07:25:18,Damaged item,366.08,approved,2024-01-31 07:25:18,full_load
7288,49346,148108,2025-07-12 12:02:56,Missing parts,2106.64,approved,2025-07-16 12:02:56,full_load
7289,49346,148109,2025-07-14 12:02:56,Changed mind,2266.26,approved,2025-07-17 12:02:56,full_load
7290,49351,148119,2025-08-02 01:58:39,Wrong item,496.63,approved,2025-08-05 01:58:39,full_load
7291,49351,148118,2025-07-22 01:58:39,Wrong item,81115.7,approved,2025-07-24 01:58:39,full_load
7292,49356,148136,2024-03-06 05:25:41,Damaged item,12722.99,processed,2024-03-11 05:25:41,full_load
7293,49356,148135,2024-02-29 05:25:41,Size issue,67.32,processed,2024-03-07 05:25:41,full_load
7294,49357,148141,2023-09-25 01:55:02,Size issue,60668.43,approved,2023-10-01 01:55:02,full_load
7295,49362,148154,2023-10-26 20:01:42,Wrong item,9683.24,approved,2023-11-02 20:01:42,full_load
7296,49362,148156,2023-10-13 20:01:42,Late delivery,2036.53,approved,2023-10-16 20:01:42,full_load
7297,49393,148245,2025-03-11 10:44:54,Wrong item,2188.71,approved,2025-03-12 10:44:54,full_load
7298,49393,148246,2025-03-12 10:44:54,Damaged item,6606.02,rejected,2025-03-18 10:44:54,full_load
7299,49400,148267,2025-01-01 15:34:34,Changed mind,3876.42,approved,2025-01-08 15:34:34,full_load
7300,49402,148273,2025-05-11 06:54:06,Size issue,11966.52,processed,2025-05-18 06:54:06,full_load
7301,49413,148305,2025-09-26 21:41:05,Changed mind,10824.92,processed,2025-10-01 21:41:05,full_load
7302,49415,148308,2025-01-03 03:22:26,Late delivery,615.02,processed,2025-01-07 03:22:26,full_load
7303,49416,148310,2024-04-09 17:38:57,Late delivery,367.66,processed,2024-04-15 17:38:57,full_load
7304,49424,148329,2023-06-03 19:58:31,Late delivery,25865.98,processed,2023-06-06 19:58:31,full_load
7305,49427,148342,2025-01-24 16:53:00,Missing parts,2408.7,approved,2025-01-30 16:53:00,full_load
7306,49434,148362,2024-11-06 20:17:02,Changed mind,92310.03,processed,2024-11-13 20:17:02,full_load
7307,49437,148367,2023-03-16 11:29:16,Size issue,14472.51,approved,2023-03-20 11:29:16,full_load
7308,49437,148368,2023-03-12 11:29:16,Damaged item,2730.84,rejected,2023-03-16 11:29:16,full_load
7309,49445,148390,2023-07-31 15:35:43,Wrong item,3326.32,approved,2023-08-07 15:35:43,full_load
7310,49445,148389,2023-07-22 15:35:43,Damaged item,288.24,processed,2023-07-27 15:35:43,full_load
7311,49450,148406,2023-12-26 14:57:01,Changed mind,14965.08,approved,2023-12-31 14:57:01,full_load
7312,49450,148407,2023-12-26 14:57:01,Late delivery,1201.68,rejected,2024-01-01 14:57:01,full_load
7313,49467,148450,2023-07-03 00:47:20,Size issue,2631.62,processed,2023-07-05 00:47:20,full_load
7314,49479,148487,2023-11-08 05:39:20,Damaged item,1521.97,approved,2023-11-11 05:39:20,full_load
7315,49486,148506,2024-01-21 09:29:41,Missing parts,3140.1,approved,2024-01-25 09:29:41,full_load
7316,49488,148511,2023-02-07 03:13:18,Missing parts,22819.02,processed,2023-02-12 03:13:18,full_load
7317,49488,148510,2023-02-05 03:13:18,Missing parts,5003.4,processed,2023-02-07 03:13:18,full_load
7318,49491,148524,2025-05-03 17:36:46,Damaged item,5676.62,processed,2025-05-04 17:36:46,full_load
7319,49491,148523,2025-04-21 17:36:46,Late delivery,1070.21,processed,2025-04-27 17:36:46,full_load
7320,49493,148528,2024-01-18 19:30:36,Size issue,85859.74,processed,2024-01-21 19:30:36,full_load
7321,49493,148530,2024-01-23 19:30:36,Late delivery,1089.46,approved,2024-01-24 19:30:36,full_load
7322,49501,148557,2023-12-22 14:50:52,Damaged item,8690.79,approved,2023-12-23 14:50:52,full_load
7323,49501,148559,2023-12-26 14:50:52,Late delivery,28419.74,approved,2023-12-30 14:50:52,full_load
7324,49502,148564,2024-12-19 13:15:35,Size issue,752.8,processed,2024-12-20 13:15:35,full_load
7325,49502,148563,2024-12-20 13:15:35,Late delivery,91881.66,processed,2024-12-22 13:15:35,full_load
7326,49503,148567,2024-05-29 01:10:59,Size issue,26798.86,approved,2024-06-04 01:10:59,full_load
7327,49511,148596,2023-07-23 23:55:19,Damaged item,1851.38,processed,2023-07-26 23:55:19,full_load
7328,49518,148613,2023-04-12 21:07:58,Wrong item,3499.8,approved,2023-04-14 21:07:58,full_load
7329,49532,148652,2024-11-10 03:42:50,Size issue,35097.45,approved,2024-11-15 03:42:50,full_load
7330,49532,148651,2024-11-02 03:42:50,Missing parts,3748.26,processed,2024-11-09 03:42:50,full_load
7331,49566,148742,2023-09-16 21:00:42,Late delivery,1222.61,approved,2023-09-17 21:00:42,full_load
7332,49568,148749,2023-02-04 21:07:27,Size issue,4968.19,processed,2023-02-06 21:07:27,full_load
7333,49571,148758,2025-01-23 06:19:23,Late delivery,5575.54,approved,2025-01-26 06:19:23,full_load
7334,49585,148800,2024-02-07 13:31:38,Damaged item,10479.39,processed,2024-02-12 13:31:38,full_load
7335,49585,148802,2024-02-06 13:31:38,Missing parts,1077.87,approved,2024-02-12 13:31:38,full_load
7336,49593,148826,2023-01-05 09:30:04,Missing parts,3217.84,processed,2023-01-10 09:30:04,full_load
7337,49606,148859,2025-04-23 16:10:27,Size issue,3988.8,approved,2025-04-30 16:10:27,full_load
7338,49610,148876,2025-01-22 03:09:04,Size issue,83434.96,processed,2025-01-26 03:09:04,full_load
7339,49614,148889,2023-07-15 23:31:09,Missing parts,481.12,approved,2023-07-22 23:31:09,full_load
7340,49620,148905,2024-12-07 00:36:36,Damaged item,6413.76,processed,2024-12-14 00:36:36,full_load
7341,49620,148907,2024-12-20 00:36:36,Wrong item,1293.4,processed,2024-12-26 00:36:36,full_load
7342,49626,148921,2023-03-15 19:30:54,Damaged item,44575.95,rejected,2023-03-22 19:30:54,full_load
7343,49626,148920,2023-03-28 19:30:54,Damaged item,6427.8,processed,2023-03-30 19:30:54,full_load
7344,49631,148939,2025-12-29 14:02:04,Damaged item,1402.71,approved,2026-01-01 14:02:04,full_load
7345,49634,148946,2024-02-28 14:43:25,Missing parts,682.34,approved,2024-03-03 14:43:25,full_load
7346,49637,148956,2025-05-05 15:54:21,Missing parts,1538.3,processed,2025-05-10 15:54:21,full_load
7347,49637,148957,2025-05-02 15:54:21,Changed mind,4658.96,approved,2025-05-09 15:54:21,full_load
7348,49650,149004,2024-11-04 03:33:19,Wrong item,1264.86,processed,2024-11-08 03:33:19,full_load
7349,49659,149030,2025-02-19 04:00:56,Changed mind,48522.24,rejected,2025-02-21 04:00:56,full_load
7350,49659,149029,2025-02-21 04:00:56,Changed mind,794.68,approved,2025-02-25 04:00:56,full_load
7351,49662,149040,2023-09-26 07:22:22,Size issue,9291.48,processed,2023-10-02 07:22:22,full_load
7352,49662,149037,2023-09-23 07:22:22,Late delivery,9707.73,approved,2023-09-25 07:22:22,full_load
7353,49671,149065,2023-12-02 22:51:13,Changed mind,5353.35,processed,2023-12-06 22:51:13,full_load
7354,49671,149064,2023-12-02 22:51:13,Damaged item,4298.97,approved,2023-12-04 22:51:13,full_load
7355,49698,149147,2025-09-20 00:27:48,Damaged item,3401.88,approved,2025-09-22 00:27:48,full_load
7356,49708,149177,2024-02-08 18:01:14,Wrong item,5140.18,approved,2024-02-11 18:01:14,full_load
7357,49732,149259,2024-01-21 17:44:17,Changed mind,1901.09,approved,2024-01-25 17:44:17,full_load
7358,49734,149267,2024-12-28 06:15:00,Size issue,9961.62,approved,2024-12-29 06:15:00,full_load
7359,49760,149335,2025-07-27 02:59:13,Late delivery,7364.23,approved,2025-08-01 02:59:13,full_load
7360,49760,149336,2025-07-31 02:59:13,Wrong item,4873.5,approved,2025-08-06 02:59:13,full_load
7361,49781,149401,2025-05-26 12:33:07,Wrong item,7313.54,processed,2025-05-29 12:33:07,full_load
7362,49791,149431,2024-08-17 00:44:41,Late delivery,14821.32,approved,2024-08-18 00:44:41,full_load
7363,49791,149430,2024-08-12 00:44:41,Size issue,3133.24,approved,2024-08-13 00:44:41,full_load
7364,49812,149493,2023-04-18 07:09:58,Changed mind,7724.06,processed,2023-04-20 07:09:58,full_load
7365,49812,149491,2023-04-07 07:09:58,Late delivery,129785.79,approved,2023-04-13 07:09:58,full_load
7366,49815,149498,2025-03-09 14:04:13,Missing parts,153.7,approved,2025-03-13 14:04:13,full_load
7367,49819,149507,2023-05-22 12:04:33,Changed mind,2575.2,approved,2023-05-25 12:04:33,full_load
7368,49824,149526,2024-10-11 06:11:32,Late delivery,4361.99,approved,2024-10-15 06:11:32,full_load
7369,49824,149527,2024-10-17 06:11:32,Late delivery,2043.16,approved,2024-10-23 06:11:32,full_load
7370,49854,149618,2023-05-23 00:34:43,Damaged item,25526.04,processed,2023-05-27 00:34:43,full_load
7371,49854,149621,2023-05-21 00:34:43,Size issue,2647.16,approved,2023-05-22 00:34:43,full_load
7372,49868,149663,2024-10-11 04:17:58,Late delivery,441.18,processed,2024-10-13 04:17:58,full_load
7373,49875,149680,2023-04-25 22:57:06,Wrong item,1479.42,processed,2023-04-26 22:57:06,full_load
7374,49875,149681,2023-05-05 22:57:06,Damaged item,1999.01,approved,2023-05-08 22:57:06,full_load
7375,49885,149712,2023-07-29 04:28:46,Size issue,1607.86,approved,2023-08-01 04:28:46,full_load
7376,49895,149740,2024-03-07 17:19:01,Wrong item,27584.5,processed,2024-03-12 17:19:01,full_load
7377,49899,149750,2024-11-21 16:29:47,Late delivery,1721.33,approved,2024-11-28 16:29:47,full_load
7378,49899,149751,2024-11-22 16:29:47,Wrong item,333.91,processed,2024-11-25 16:29:47,full_load
7379,49906,149766,2023-01-20 05:03:59,Damaged item,12014.04,approved,2023-01-25 05:03:59,full_load
7380,49907,149767,2024-10-15 19:57:34,Changed mind,8431.44,processed,2024-10-20 19:57:34,full_load
7381,49915,149791,2025-07-06 14:53:34,Damaged item,8242.6,approved,2025-07-10 14:53:34,full_load
7382,49918,149798,2025-01-23 20:11:05,Damaged item,5901.44,processed,2025-01-27 20:11:05,full_load
7383,49918,149800,2025-01-21 20:11:05,Changed mind,1109.33,approved,2025-01-23 20:11:05,full_load
7384,49925,149822,2024-08-03 21:26:13,Size issue,4587.73,processed,2024-08-09 21:26:13,full_load
7385,49925,149821,2024-08-01 21:26:13,Size issue,3668.86,rejected,2024-08-02 21:26:13,full_load
7386,49929,149833,2024-05-12 02:55:25,Size issue,3394.32,processed,2024-05-14 02:55:25,full_load
7387,49929,149835,2024-05-18 02:55:25,Size issue,3776.76,rejected,2024-05-24 02:55:25,full_load
7388,49939,149868,2025-12-23 06:28:48,Size issue,93618.52,approved,2025-12-28 06:28:48,full_load
7389,49939,149867,2026-01-01 06:28:48,Damaged item,8345.52,approved,2026-01-05 06:28:48,full_load
7390,49957,149923,2023-02-26 03:13:20,Damaged item,1795.64,approved,2023-02-27 03:13:20,full_load
7391,49961,149930,2024-06-05 17:31:01,Late delivery,1484.78,approved,2024-06-12 17:31:01,full_load
7392,49978,149979,2024-12-20 18:42:29,Late delivery,9880.38,processed,2024-12-22 18:42:29,full_load
7393,49996,150027,2024-01-22 04:58:21,Size issue,4637.88,approved,2024-01-23 04:58:21,full_load
7394,49996,150023,2024-01-21 04:58:21,Size issue,10821.78,approved,2024-01-28 04:58:21,full_load
7395,50035,150154,2026-07-18 19:20:16,Size issue,4863.74,approved,2026-07-23 19:20:16,2026-07-12
7396,50035,150153,2026-07-26 19:20:16,Missing parts,160.2,processed,2026-07-29 19:20:16,2026-07-12
7397,50047,150194,2026-07-27 04:38:48,Damaged item,3035.16,approved,2026-07-28 04:38:48,2026-07-12
7398,50047,150193,2026-07-25 04:38:48,Wrong item,4902.24,approved,2026-07-29 04:38:48,2026-07-12
7399,50048,150198,2026-07-26 20:32:55,Changed mind,2182.06,approved,2026-07-28 20:32:55,2026-07-12
7400,50048,150199,2026-07-25 20:32:55,Damaged item,94701.48,processed,2026-07-31 20:32:55,2026-07-12
7401,50054,150216,2026-07-21 04:09:53,Wrong item,1812.82,approved,2026-07-26 04:09:53,2026-07-12
7402,50054,150215,2026-07-23 04:09:53,Late delivery,18951.44,processed,2026-07-29 04:09:53,2026-07-12
7403,50066,150256,2026-07-30 06:37:14,Changed mind,21709.9,approved,2026-07-31 06:37:14,2026-07-12
7404,50066,150255,2026-07-18 06:37:14,Wrong item,31282.54,processed,2026-07-22 06:37:14,2026-07-12
7405,50069,150262,2026-07-15 16:19:03,Changed mind,1211.61,approved,2026-07-19 16:19:03,2026-07-12
7406,50071,150268,2026-08-01 15:29:31,Damaged item,2846.32,approved,2026-08-06 15:29:31,2026-07-12
7407,50072,150274,2026-07-18 09:51:49,Size issue,2414.85,processed,2026-07-25 09:51:49,2026-07-12
7408,50072,150273,2026-07-23 09:51:49,Changed mind,2155.85,approved,2026-07-26 09:51:49,2026-07-12
7409,50084,150310,2026-07-26 22:11:45,Damaged item,10014.55,approved,2026-07-31 22:11:45,2026-07-12
7410,50085,150313,2026-07-19 02:57:21,Changed mind,14268.22,processed,2026-07-20 02:57:21,2026-07-12
7411,50095,150349,2026-07-23 10:07:38,Damaged item,5596.57,approved,2026-07-30 10:07:38,2026-07-12
7412,50097,150354,2026-07-27 05:51:19,Missing parts,6617.43,approved,2026-07-30 05:51:19,2026-07-12
7413,50104,150373,2026-07-29 08:10:51,Damaged item,4954.16,approved,2026-08-04 08:10:51,2026-07-12
7414,50104,150372,2026-07-22 08:10:51,Size issue,296.22,processed,2026-07-27 08:10:51,2026-07-12
7415,50116,150413,2026-07-17 23:50:23,Size issue,1292.33,approved,2026-07-18 23:50:23,2026-07-12
7416,50117,150415,2026-07-29 12:19:35,Size issue,34320.9,approved,2026-08-05 12:19:35,2026-07-12
7417,50118,150417,2026-07-25 13:50:08,Late delivery,7800.03,processed,2026-07-27 13:50:08,2026-07-12
7418,50120,150425,2026-07-24 15:48:01,Size issue,848.36,processed,2026-07-30 15:48:01,2026-07-12
7419,50129,150456,2026-07-29 00:47:55,Late delivery,5508.28,approved,2026-08-05 00:47:55,2026-07-12
7420,50129,150455,2026-07-27 00:47:55,Damaged item,29563.68,approved,2026-07-29 00:47:55,2026-07-12
7421,50136,150476,2026-07-18 17:32:36,Damaged item,20118.9,processed,2026-07-20 17:32:36,2026-07-12
7422,50140,150486,2026-07-26 03:56:41,Damaged item,76428.28,processed,2026-07-29 03:56:41,2026-07-12
7423,50143,150494,2026-07-21 11:04:53,Size issue,27087.03,approved,2026-07-23 11:04:53,2026-07-12
7424,50143,150493,2026-07-31 11:04:53,Damaged item,18043.16,approved,2026-08-03 11:04:53,2026-07-12
7425,50145,150501,2026-07-28 15:06:19,Changed mind,1092.24,approved,2026-07-30 15:06:19,2026-07-12
7426,50145,150500,2026-07-20 15:06:19,Changed mind,30319.3,approved,2026-07-25 15:06:19,2026-07-12
7427,50150,150519,2026-07-18 08:52:05,Damaged item,24569.08,approved,2026-07-20 08:52:05,2026-07-12
7428,50151,150524,2026-07-22 07:32:32,Late delivery,7436.68,approved,2026-07-23 07:32:32,2026-07-12
7429,50151,150522,2026-07-22 07:32:32,Missing parts,37764.86,processed,2026-07-27 07:32:32,2026-07-12
7430,50158,150543,2026-07-20 02:12:52,Wrong item,2174.01,approved,2026-07-27 02:12:52,2026-07-12
7431,50165,150560,2026-07-24 13:37:40,Missing parts,38101.89,approved,2026-07-31 13:37:40,2026-07-12
7432,50167,150562,2026-07-25 02:11:01,Wrong item,7870.68,processed,2026-07-29 02:11:01,2026-07-12
7433,50172,150577,2026-07-17 22:38:10,Missing parts,1847.43,processed,2026-07-19 22:38:10,2026-07-12
7434,50172,150579,2026-07-15 22:38:10,Changed mind,812.12,processed,2026-07-20 22:38:10,2026-07-12
7435,50187,150631,2026-07-25 00:45:33,Size issue,2069.61,processed,2026-07-29 00:45:33,2026-07-12
7436,50187,150633,2026-08-01 00:45:33,Missing parts,6366.51,approved,2026-08-04 00:45:33,2026-07-12
7437,50190,150640,2026-07-24 12:07:35,Changed mind,5892.43,processed,2026-07-30 12:07:35,2026-07-12
7438,50203,150673,2026-07-22 14:06:19,Wrong item,653.89,approved,2026-07-28 14:06:19,2026-07-12
7439,50203,150674,2026-07-15 14:06:19,Late delivery,1949.37,processed,2026-07-17 14:06:19,2026-07-12
7440,50215,150702,2026-07-31 11:16:02,Changed mind,5149.73,processed,2026-08-02 11:16:02,2026-07-12
7441,50215,150701,2026-07-26 11:16:02,Size issue,4255.14,rejected,2026-07-29 11:16:02,2026-07-12
7442,50231,150748,2026-07-30 19:03:34,Wrong item,6467.18,approved,2026-08-05 19:03:34,2026-07-12
7443,50236,150771,2026-07-24 16:54:59,Changed mind,5903.13,approved,2026-07-28 16:54:59,2026-07-12
7444,50246,150803,2026-07-16 22:23:09,Changed mind,21712.59,approved,2026-07-20 22:23:09,2026-07-12
7445,50249,150808,2026-07-26 23:29:22,Late delivery,12289.05,processed,2026-07-29 23:29:22,2026-07-12
7446,50279,150910,2026-07-21 18:08:28,Wrong item,5648.48,approved,2026-07-24 18:08:28,2026-07-12
7447,50305,150988,2026-07-17 23:52:59,Wrong item,82584.06,processed,2026-07-24 23:52:59,2026-07-12
7448,50305,150989,2026-07-24 23:52:59,Wrong item,1131.62,rejected,2026-07-31 23:52:59,2026-07-12
7449,50309,151003,2026-07-16 00:11:19,Size issue,6425.97,approved,2026-07-23 00:11:19,2026-07-12
7450,50309,151002,2026-07-15 00:11:19,Late delivery,4746.09,approved,2026-07-19 00:11:19,2026-07-12
7451,50310,151004,2026-07-23 17:23:00,Missing parts,1474.74,approved,2026-07-30 17:23:00,2026-07-12
7452,50334,151081,2026-07-21 19:42:11,Damaged item,666.89,approved,2026-07-22 19:42:11,2026-07-12
7453,50334,151082,2026-07-18 19:42:11,Damaged item,204.05,approved,2026-07-23 19:42:11,2026-07-12
7454,50336,151090,2026-07-31 13:38:01,Size issue,3085.08,approved,2026-08-04 13:38:01,2026-07-12
7455,50374,151208,2026-07-20 19:20:16,Size issue,4863.74,approved,2026-07-25 19:20:16,2026-07-14
7456,50374,151207,2026-07-28 19:20:16,Missing parts,160.2,processed,2026-07-31 19:20:16,2026-07-14
7457,50386,151249,2026-07-29 04:38:48,Damaged item,2440.81,approved,2026-07-30 04:38:48,2026-07-14
7458,50386,151248,2026-07-27 04:38:48,Wrong item,3035.16,approved,2026-07-31 04:38:48,2026-07-14
7459,50387,151253,2026-07-28 20:32:55,Changed mind,94701.48,approved,2026-07-30 20:32:55,2026-07-14
7460,50387,151250,2026-07-27 20:32:55,Damaged item,2866.65,processed,2026-08-02 20:32:55,2026-07-14
7461,50393,151269,2026-07-23 04:09:53,Wrong item,18951.44,approved,2026-07-28 04:09:53,2026-07-14
7462,50393,151270,2026-07-25 04:09:53,Late delivery,1812.82,processed,2026-07-31 04:09:53,2026-07-14
7463,50405,151310,2026-08-01 06:37:14,Changed mind,21709.9,approved,2026-08-02 06:37:14,2026-07-14
7464,50405,151309,2026-07-20 06:37:14,Wrong item,31282.54,processed,2026-07-24 06:37:14,2026-07-14
7465,50408,151316,2026-07-17 16:19:03,Changed mind,1211.61,approved,2026-07-21 16:19:03,2026-07-14
7466,50410,151322,2026-08-03 15:29:31,Damaged item,2846.32,approved,2026-08-08 15:29:31,2026-07-14
7467,50411,151328,2026-07-20 09:51:49,Size issue,2414.85,processed,2026-07-27 09:51:49,2026-07-14
7468,50411,151327,2026-07-25 09:51:49,Changed mind,2155.85,approved,2026-07-28 09:51:49,2026-07-14
7469,50430,151390,2026-07-17 10:30:28,Damaged item,605.12,processed,2026-07-19 10:30:28,2026-07-14
7470,50433,151401,2026-07-22 21:22:35,Wrong item,4921.58,processed,2026-07-23 21:22:35,2026-07-14
7471,50437,151409,2026-07-25 10:29:37,Damaged item,139.23,approved,2026-08-01 10:29:37,2026-07-14
7472,50440,151417,2026-07-29 13:10:19,Missing parts,62178.9,approved,2026-08-01 13:10:19,2026-07-14
7473,50440,151415,2026-07-21 13:10:19,Size issue,6972.0,approved,2026-07-26 13:10:19,2026-07-14
7474,50455,151468,2026-08-01 23:50:23,Changed mind,1161.21,processed,2026-08-04 23:50:23,2026-07-14
7475,50455,151465,2026-08-01 23:50:23,Damaged item,929.98,approved,2026-08-03 23:50:23,2026-07-14
